Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.277737499174657732e+00,8.061730284934506829e-02,6.350000000000000000e+01
1.244046793180123345e+00,8.191904601685787157e-02,6.050000000000000000e+01
1.290333083067920938e+00,8.114823854436395423e-02,6.400000000000000000e+01
1.309894918932333674e+00,9.238135689243505422e-02,6.250000000000000000e+01
1.347504003507910664e+00,8.457852474742233451e-02,6.150000000000000000e+01
1.359035796786285166e+00,8.370911447136726580e-02,6.300000000000000000e+01
1.444813389806548498e+00,7.943076429559996210e-02,6.350000000000000000e+01
1.270483507757643515e+00,8.381976598230389541e-02,6.250000000000000000e+01
1.236533273282608869e+00,7.980663003645631359e-02,6.200000000000000000e+01
1.383872982139035868e+00,7.826170204736285219e-02,6.450000000000000000e+01
1.333383146497026051e+00,7.980040659951773141e-02,6.250000000000000000e+01
1.277944933593787580e+00,8.855500410145061840e-02,6.400000000000000000e+01
1.228487672599418934e+00,8.156139455110938963e-02,6.150000000000000000e+01
1.157997310425856963e+00,7.745311071192256813e-02,6.600000000000000000e+01
1.484942327440940124e+00,8.178222005763612079e-02,6.450000000000000000e+01
1.345689270921571090e+00,9.389501312744180650e-02,6.350000000000000000e+01
1.362600643876261675e+00,9.085779524947910912e-02,6.200000000000000000e+01
1.301663213752346726e+00,8.029771503586702330e-02,6.500000000000000000e+01
1.401041999766374335e+00,8.694058819509266345e-02,6.450000000000000000e+01
1.358914674116881605e+00,8.291174073463493388e-02,6.250000000000000000e+01
1.250459451762302443e+00,8.120800567229383149e-02,6.400000000000000000e+01
1.325673397081097660e+00,8.124052403880145656e-02,6.350000000000000000e+01
1.378531077784193704e+00,8.067245759319749410e-02,6.150000000000000000e+01
1.252266244073762191e+00,8.140444633842480737e-02,6.150000000000000000e+01
1.328060309821738283e+00,8.503338337441590511e-02,6.450000000000000000e+01
1.288699968661393580e+00,8.332696462868069420e-02,6.250000000000000000e+01
1.370497297839093909e+00,8.166241197481381719e-02,6.350000000000000000e+01
1.258849270990380020e+00,8.660351214448885893e-02,6.300000000000000000e+01
1.333485555879540874e+00,7.992042734868373688e-02,6.300000000000000000e+01
1.331582099262561991e+00,7.972338417673552335e-02,6.400000000000000000e+01
1.329860999043874115e+00,8.366642212710739823e-02,6.450000000000000000e+01
1.336818353812592841e+00,8.288152506609183789e-02,6.450000000000000000e+01
1.457449445271250754e+00,8.415314908606873201e-02,6.350000000000000000e+01
1.310751858783950841e+00,8.249038344563816572e-02,6.350000000000000000e+01
1.291854351930836309e+00,8.671594408282302935e-02,6.350000000000000000e+01
1.317297950265885254e+00,8.512564198564538664e-02,6.200000000000000000e+01
1.348598383305472881e+00,8.546261971215368680e-02,6.450000000000000000e+01
1.316076249305367041e+00,8.018414415339965295e-02,6.150000000000000000e+01
1.421756402311587619e+00,8.636774296492166769e-02,6.300000000000000000e+01
1.474838048309035976e+00,7.935745446083440624e-02,6.300000000000000000e+01
1.332366849592463431e+00,8.116510562843219645e-02,6.400000000000000000e+01
1.393505430015634650e+00,8.195145471928193259e-02,6.450000000000000000e+01
1.458707632288664291e+00,8.369298835970875872e-02,6.450000000000000000e+01
1.400398346208861833e+00,8.061843589820483214e-02,6.350000000000000000e+01
1.337805282211534275e+00,8.353985650893575032e-02,6.250000000000000000e+01
1.470195292191685432e+00,8.040699693248869184e-02,6.450000000000000000e+01
1.388657293414339966e+00,8.092457924032039895e-02,6.300000000000000000e+01
1.381371439399194045e+00,8.157229136618934784e-02,6.450000000000000000e+01
1.267339448208724573e+00,8.344047651941886856e-02,6.400000000000000000e+01
1.295396702370907649e+00,8.177863938160850887e-02,6.350000000000000000e+01
1.420867167806976639e+00,8.557967022103130095e-02,6.350000000000000000e+01
1.295414078284499393e+00,8.449938331190584573e-02,6.250000000000000000e+01
1.384517075078051995e+00,9.312092040547138849e-02,6.250000000000000000e+01
1.445686214198451003e+00,8.041967720583395596e-02,6.300000000000000000e+01
1.210034703793338107e+00,8.770290580725229046e-02,6.300000000000000000e+01
1.302385141348957553e+00,8.490714821704165027e-02,6.400000000000000000e+01
1.321334515079718219e+00,8.353944195042234400e-02,6.350000000000000000e+01
1.448524822530441458e+00,8.144584550233138764e-02,6.350000000000000000e+01
1.320322015889245693e+00,8.045077019067128909e-02,6.400000000000000000e+01
1.318684578041108502e+00,8.203537690800380422e-02,6.400000000000000000e+01
1.365294264666162549e+00,7.812018776392913588e-02,6.550000000000000000e+01
