Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.174587976178651516e+00,9.148806425049782476e-02,6.650000000000000000e+01
1.137712924587201080e+00,9.505740930719404347e-02,6.200000000000000000e+01
1.248518513435855182e+00,8.909074239833973674e-02,6.800000000000000000e+01
1.155226411030208400e+00,9.206692108163742894e-02,6.600000000000000000e+01
1.237149045320189655e+00,9.217161459585611338e-02,7.150000000000000000e+01
1.213890314580178487e+00,9.351678126957015114e-02,6.950000000000000000e+01
1.129662370345624112e+00,9.538408814287591131e-02,7.000000000000000000e+01
1.301896343081064833e+00,8.600867976897512424e-02,7.250000000000000000e+01
1.174078151279622562e+00,8.618705423186420744e-02,6.850000000000000000e+01
1.137376133746648144e+00,9.769643944333562813e-02,6.650000000000000000e+01
1.203283476011388409e+00,9.177100202383524363e-02,6.600000000000000000e+01
1.178929151711508805e+00,8.823338520384021999e-02,6.250000000000000000e+01
1.262972608938162544e+00,8.575673658842833391e-02,7.250000000000000000e+01
1.249220919856434797e+00,1.005747312298538726e-01,6.550000000000000000e+01
1.090767994011771602e+00,9.807510797785062850e-02,6.750000000000000000e+01
1.280479873813382685e+00,8.804642730408228368e-02,7.350000000000000000e+01
1.051264808113735238e+00,9.183059316907234149e-02,6.850000000000000000e+01
1.084122429117253539e+00,8.636616574507549604e-02,7.150000000000000000e+01
1.284142466136692695e+00,9.186315679735378159e-02,6.950000000000000000e+01
1.159752323983044286e+00,8.614151300832229019e-02,7.350000000000000000e+01
1.209526223476419693e+00,9.161120539937085694e-02,7.450000000000000000e+01
1.242321298089906323e+00,9.143780769207483783e-02,7.600000000000000000e+01
1.226282878887161809e+00,8.821584412946799347e-02,7.150000000000000000e+01
1.265306948087897343e+00,8.569798243388608572e-02,6.950000000000000000e+01
1.042256584614653869e+00,9.705299024979718858e-02,7.050000000000000000e+01
1.101473771989311734e+00,9.045312576115450975e-02,6.750000000000000000e+01
1.321536456525439496e+00,8.859102138223647060e-02,7.500000000000000000e+01
1.218804182936355396e+00,8.753095056601803425e-02,6.600000000000000000e+01
1.158505073738390179e+00,8.698954793654078976e-02,7.100000000000000000e+01
1.281769120390799710e+00,8.359874613982047620e-02,7.050000000000000000e+01
1.084054456394653254e+00,7.843455953215623666e-02,7.250000000000000000e+01
1.274660789900789792e+00,9.493183394601781289e-02,7.350000000000000000e+01
1.157496889676106200e+00,9.164696345351325268e-02,7.400000000000000000e+01
1.187142038485825113e+00,8.787342543465047340e-02,7.200000000000000000e+01
1.251928841453459951e+00,8.784564651977980199e-02,7.100000000000000000e+01
1.433587436656638570e+00,8.528095095695303884e-02,7.750000000000000000e+01
1.260578800294944513e+00,8.808562879351627961e-02,7.150000000000000000e+01
1.327404951583436299e+00,9.046819144588816308e-02,7.800000000000000000e+01
1.329386796303281049e+00,8.264186984906718436e-02,7.100000000000000000e+01
1.183477762434464342e+00,8.414910263426647608e-02,6.950000000000000000e+01
1.259307889651272161e+00,9.068371989921782117e-02,7.200000000000000000e+01
1.281547763595516143e+00,8.918678907981326953e-02,7.400000000000000000e+01
1.414292511517613482e+00,8.671089475218163312e-02,7.950000000000000000e+01
1.181200192181628195e+00,9.657759981306866803e-02,6.900000000000000000e+01
