Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.396189109325271183e+00,8.239090210518719426e-02,7.300000000000000000e+01
1.375106310954453015e+00,8.402692799125210943e-02,6.950000000000000000e+01
1.318801868230256025e+00,9.194536385995563665e-02,7.050000000000000000e+01
1.328103783909041047e+00,8.791216844216505344e-02,7.000000000000000000e+01
1.368729824448952082e+00,8.281821321059820717e-02,7.000000000000000000e+01
1.270611814435216980e+00,8.401745419118107627e-02,6.950000000000000000e+01
1.252398567521587402e+00,8.761283676150796729e-02,6.950000000000000000e+01
1.320536101367553394e+00,8.096137553157665978e-02,7.050000000000000000e+01
1.316318797401277330e+00,9.688650572735692246e-02,6.950000000000000000e+01
1.378091586541320357e+00,8.592518026525443331e-02,7.150000000000000000e+01
1.362704628555931663e+00,8.753190910124093727e-02,6.900000000000000000e+01
1.425017449880074061e+00,8.169263845260940626e-02,6.900000000000000000e+01
1.319210889275891141e+00,8.451788579343116892e-02,6.900000000000000000e+01
1.261776644041657347e+00,8.119173759234504795e-02,6.850000000000000000e+01
1.385291656985566000e+00,8.053691588703038029e-02,6.700000000000000000e+01
1.337441585835566382e+00,8.182452535010123484e-02,7.100000000000000000e+01
1.245558852096163571e+00,9.321081033195746657e-02,7.050000000000000000e+01
1.262550759141129575e+00,8.359106545661204590e-02,7.200000000000000000e+01
1.179248086223227521e+00,7.733980090642526839e-02,7.200000000000000000e+01
1.467892899647194049e+00,8.533256889495907660e-02,7.000000000000000000e+01
1.328744081411386224e+00,9.947511982122922425e-02,7.050000000000000000e+01
1.381175695702529849e+00,9.466310597577971830e-02,7.450000000000000000e+01
1.274986563460700717e+00,8.614164398664841960e-02,6.900000000000000000e+01
1.411843477059296914e+00,8.912110277568387195e-02,7.400000000000000000e+01
1.383110003458505100e+00,8.424736854376756179e-02,7.200000000000000000e+01
1.293044318114424218e+00,8.128841422173577191e-02,7.200000000000000000e+01
1.353782177338800130e+00,7.978248567095656829e-02,7.150000000000000000e+01
1.389508032630885737e+00,8.401298182445032792e-02,7.050000000000000000e+01
1.292502952931904536e+00,8.252852688871352427e-02,7.200000000000000000e+01
1.281029363171500624e+00,9.017658647181912845e-02,6.650000000000000000e+01
1.329387615156236713e+00,8.332237655491271655e-02,7.150000000000000000e+01
1.375013966756588379e+00,8.241126445077898155e-02,6.950000000000000000e+01
1.274743532429219117e+00,8.761287519612324937e-02,7.150000000000000000e+01
1.348146598186964473e+00,8.381227013105997659e-02,7.250000000000000000e+01
1.337702583418359792e+00,8.081622443957899027e-02,7.550000000000000000e+01
1.363617130683794088e+00,8.357412259480447025e-02,7.400000000000000000e+01
1.301065798695323128e+00,8.972610832602229136e-02,7.150000000000000000e+01
1.410411168499001722e+00,9.106267670851048157e-02,7.150000000000000000e+01
1.305918229039860767e+00,8.630239584661102137e-02,7.200000000000000000e+01
1.307897720921745499e+00,9.099835017655112657e-02,7.150000000000000000e+01
1.364465331578549101e+00,8.647448412588540356e-02,7.400000000000000000e+01
1.347879177504288206e+00,8.918009043028307659e-02,7.000000000000000000e+01
1.364936612923372428e+00,8.094173919357498803e-02,7.250000000000000000e+01
1.429033872561844554e+00,8.494497072262197079e-02,7.150000000000000000e+01
1.486460410782939334e+00,8.096080867911457923e-02,7.050000000000000000e+01
1.348787986363677138e+00,8.131389153964942162e-02,7.250000000000000000e+01
1.384361440398201637e+00,8.640408378441909176e-02,7.050000000000000000e+01
1.480995477707701902e+00,8.996195988318266001e-02,7.500000000000000000e+01
