Average_Reward,SEM_Reward,Optimal_Action_Percentage
9.332193699825621636e-01,8.574104203291153803e-02,2.849999999999999645e+01
8.969375470217393342e-01,8.527021587512985390e-02,2.849999999999999645e+01
9.622211579318872277e-01,8.285305021646355295e-02,2.849999999999999645e+01
8.793339781603628502e-01,8.141070818644972895e-02,2.849999999999999645e+01
8.477863789699356944e-01,8.109984497814681781e-02,2.849999999999999645e+01
9.035801784755145283e-01,7.909319480621240794e-02,2.849999999999999645e+01
9.378842245055500904e-01,8.667508395334047600e-02,2.849999999999999645e+01
9.773213955049484536e-01,8.686335239095623051e-02,2.849999999999999645e+01
9.689313020796781473e-01,8.390401159102896245e-02,2.849999999999999645e+01
1.049600392133236859e+00,7.847308811824360575e-02,2.849999999999999645e+01
9.112807208165518702e-01,7.381047226073705891e-02,2.849999999999999645e+01
8.704835139346740469e-01,7.605192771944767338e-02,2.849999999999999645e+01
1.008061127398981460e+00,8.049451648785044267e-02,2.849999999999999645e+01
9.404451853543652762e-01,7.848405827672191859e-02,2.849999999999999645e+01
8.871188267875467215e-01,8.588038457815275195e-02,2.849999999999999645e+01
8.387512235020679885e-01,7.973133979619984046e-02,2.849999999999999645e+01
7.615542422377008513e-01,7.934487165030218447e-02,2.849999999999999645e+01
1.088822655991874555e+00,8.042617326533754718e-02,2.849999999999999645e+01
9.514298905757030411e-01,9.020758742931227203e-02,2.849999999999999645e+01
9.758946028458218569e-01,8.641353044752703161e-02,2.849999999999999645e+01
8.954568115305376885e-01,7.773122922482968156e-02,2.849999999999999645e+01
1.004774747086982556e+00,8.525234286329645694e-02,2.849999999999999645e+01
9.523697909081215718e-01,8.316167454289527528e-02,2.849999999999999645e+01
8.482879941249917843e-01,8.386047011651538707e-02,2.849999999999999645e+01
9.306503329894993959e-01,7.573808367584383694e-02,2.849999999999999645e+01
9.845933524205777720e-01,7.932560605087861372e-02,2.849999999999999645e+01
8.839450857043773535e-01,7.837563996756925777e-02,2.849999999999999645e+01
9.155736847801435596e-01,8.001484269687320072e-02,2.849999999999999645e+01
9.027668425879827874e-01,8.099477391720927288e-02,2.849999999999999645e+01
9.668618243517060895e-01,8.463067096864473893e-02,2.849999999999999645e+01
8.752307222161487266e-01,8.439481807122380108e-02,2.849999999999999645e+01
9.253154869372036684e-01,7.880279193489124478e-02,2.849999999999999645e+01
9.257181815625682431e-01,7.633386888477131094e-02,2.849999999999999645e+01
9.269678370578526838e-01,8.573211575042762045e-02,2.849999999999999645e+01
9.225198420060969351e-01,8.245102616887371727e-02,2.849999999999999645e+01
1.043285446586132981e+00,8.105659370883989967e-02,2.849999999999999645e+01
9.019814026686943098e-01,7.962204850889220697e-02,2.849999999999999645e+01
8.972809192995032657e-01,8.647193307226383463e-02,2.849999999999999645e+01
9.188972809985287427e-01,7.987363721645708570e-02,2.849999999999999645e+01
9.505258664466822438e-01,8.644988590368445081e-02,2.849999999999999645e+01
9.374068133136659320e-01,8.121459026293165184e-02,2.849999999999999645e+01
1.028649917080983078e+00,8.384106640599200966e-02,2.849999999999999645e+01
1.075650391881402657e+00,7.717438585965319398e-02,2.849999999999999645e+01
9.185297381398546124e-01,7.954337946420596273e-02,2.849999999999999645e+01
9.852691108765241346e-01,8.326867950425553833e-02,2.849999999999999645e+01
1.051026004297340055e+00,8.431283716031627573e-02,2.849999999999999645e+01
1.010108458052137559e+00,7.888479279817435519e-02,2.849999999999999645e+01
9.525285904183807828e-01,8.003518923480491820e-02,2.849999999999999645e+01
1.072753639498449374e+00,8.505783417713906613e-02,2.849999999999999645e+01
1.006342744907620768e+00,8.029825633877100965e-02,2.849999999999999645e+01
9.845205889130574928e-01,8.252513599749874973e-02,2.849999999999999645e+01
8.641830273999299150e-01,8.144373684386370382e-02,2.849999999999999645e+01
9.183455963150570778e-01,8.157021981916938447e-02,2.849999999999999645e+01
1.013934546247917901e+00,8.271792350559230289e-02,2.849999999999999645e+01
9.195762876138633413e-01,8.306791596745895234e-02,2.849999999999999645e+01
