Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.560650535784183113e+00,8.632032108706950979e-02,8.100000000000000000e+01
1.402468489905763560e+00,8.274595572168322311e-02,8.250000000000000000e+01
1.545017421090236986e+00,8.557900230846161860e-02,8.250000000000000000e+01
1.535624827713572449e+00,8.202921366030241357e-02,8.300000000000000000e+01
1.455694921884150173e+00,8.148068099518414320e-02,8.300000000000000000e+01
1.378475342251387792e+00,8.386262207528845380e-02,8.350000000000000000e+01
1.423656142147488701e+00,8.529683764773710042e-02,8.300000000000000000e+01
1.254385159198093680e+00,8.128141608659879280e-02,8.350000000000000000e+01
1.349548688030688393e+00,8.243019638164501839e-02,8.400000000000000000e+01
1.412092266513833572e+00,7.649609973526040607e-02,8.100000000000000000e+01
1.567501209255766526e+00,7.572231311429623857e-02,8.400000000000000000e+01
1.487475536050216540e+00,8.399986008799095738e-02,8.450000000000000000e+01
1.468873648022542611e+00,8.019675965545115803e-02,8.600000000000000000e+01
1.335468161814522325e+00,8.786981947751200395e-02,8.500000000000000000e+01
1.503000409390487180e+00,7.607869546973809738e-02,8.450000000000000000e+01
1.534562116528987108e+00,8.293675423985373552e-02,8.500000000000000000e+01
1.397592075494436870e+00,8.027042976072007452e-02,8.550000000000000000e+01
1.478924835478937272e+00,7.836449147132425186e-02,8.450000000000000000e+01
1.430236090249466629e+00,8.428037910006537514e-02,8.500000000000000000e+01
1.476815638271247400e+00,8.229021016095722230e-02,8.500000000000000000e+01
1.409082243014147195e+00,8.869601607095299600e-02,8.350000000000000000e+01
1.409516568090405153e+00,8.615403990602862883e-02,8.350000000000000000e+01
1.555961361520466602e+00,8.597415158258209233e-02,8.300000000000000000e+01
1.416960313019900664e+00,7.915491578551103746e-02,8.350000000000000000e+01
1.533774603006654358e+00,8.787899791777790959e-02,8.350000000000000000e+01
1.558738336582349060e+00,7.767430570661962297e-02,8.350000000000000000e+01
1.479181554306023161e+00,8.094152472904393714e-02,8.300000000000000000e+01
1.467355248377697485e+00,7.691390012397340825e-02,8.200000000000000000e+01
1.379523007709050342e+00,7.749636066555737335e-02,8.300000000000000000e+01
1.449728038945303554e+00,8.193540757722643508e-02,8.300000000000000000e+01
1.365022628500518920e+00,8.395853417251253337e-02,8.150000000000000000e+01
1.362237251272460092e+00,8.264253534929516531e-02,8.350000000000000000e+01
1.392766979024413043e+00,8.139606711748006984e-02,8.350000000000000000e+01
1.434364258457251573e+00,7.800731423510129381e-02,8.350000000000000000e+01
1.379281408541124243e+00,8.399892285544345583e-02,8.450000000000000000e+01
1.445956371293541709e+00,7.970611799912673268e-02,8.300000000000000000e+01
1.472023113726184995e+00,7.867481137735091168e-02,8.300000000000000000e+01
1.391740019100812686e+00,8.017297148071711455e-02,8.450000000000000000e+01
1.362210176560136210e+00,7.509806749441022555e-02,8.550000000000000000e+01
1.349264299626656838e+00,8.587707897602943341e-02,8.500000000000000000e+01
1.455856546734449974e+00,8.313824789854326602e-02,8.450000000000000000e+01
1.519088803105737462e+00,8.067076839040286662e-02,8.350000000000000000e+01
1.486145513601831780e+00,8.473000082863879623e-02,8.300000000000000000e+01
1.500376130583999545e+00,8.163089272942124219e-02,8.350000000000000000e+01
1.415083966204891297e+00,8.439052308715674910e-02,8.200000000000000000e+01
1.468215012447488421e+00,8.544079596127999998e-02,8.450000000000000000e+01
1.391972114079944367e+00,8.521861221041665546e-02,8.300000000000000000e+01
1.524462664979309601e+00,7.737986222079126786e-02,8.400000000000000000e+01
1.433749358437430788e+00,7.679322293881804540e-02,8.400000000000000000e+01
1.446124860461007078e+00,8.401130197696674018e-02,8.350000000000000000e+01
1.523183068811890806e+00,8.420162529634873938e-02,8.350000000000000000e+01
1.512706905364917143e+00,7.835349666765346888e-02,8.350000000000000000e+01
1.426532103748119118e+00,7.823023362559194949e-02,8.150000000000000000e+01
1.556344189551525314e+00,8.972813421820331758e-02,8.350000000000000000e+01
1.382297294835599599e+00,8.267048260933632098e-02,8.500000000000000000e+01
1.447146989354533009e+00,7.590066191529507011e-02,8.300000000000000000e+01
1.321748719192034960e+00,8.377109370311848491e-02,8.300000000000000000e+01
1.304077962068332486e+00,7.999316655176988422e-02,8.450000000000000000e+01
1.481141164543732014e+00,8.582205101273579495e-02,8.300000000000000000e+01
1.369603318551787741e+00,7.946522070801820270e-02,8.500000000000000000e+01
1.420959322343027464e+00,8.399817697049456744e-02,8.400000000000000000e+01
1.398135812870344052e+00,8.268689229694985154e-02,8.450000000000000000e+01
1.387502615574851994e+00,8.440319051671192618e-02,8.550000000000000000e+01
1.472550452319189462e+00,8.136778616478433646e-02,8.600000000000000000e+01
1.280323894567283460e+00,8.302896437374993055e-02,8.500000000000000000e+01
1.379470352936911004e+00,8.025950714408168485e-02,8.400000000000000000e+01
1.451274553455654592e+00,8.711354385183631144e-02,8.500000000000000000e+01
1.511489428436628701e+00,7.790728562656577816e-02,8.400000000000000000e+01
1.384429029432738822e+00,7.875454498125665503e-02,8.500000000000000000e+01
1.475681067295805393e+00,7.517655208300073888e-02,8.500000000000000000e+01
1.271439821454824592e+00,7.679093422149052550e-02,8.450000000000000000e+01
1.458300514274354809e+00,9.052343668207776806e-02,8.500000000000000000e+01
1.344412099308403663e+00,8.466845539795284092e-02,8.500000000000000000e+01
1.370778626510080089e+00,7.672864973760591678e-02,8.450000000000000000e+01
1.453060555860761216e+00,8.098222835649343532e-02,8.400000000000000000e+01
1.535097174158180477e+00,8.078832589569770462e-02,8.350000000000000000e+01
1.457115122736139856e+00,7.797038029798981917e-02,8.450000000000000000e+01
1.447272970903251021e+00,8.398162597877434354e-02,8.450000000000000000e+01
1.527418456836456606e+00,7.772113971498056939e-02,8.400000000000000000e+01
1.373868050107933447e+00,7.412710925492960179e-02,8.350000000000000000e+01
1.500024042777104993e+00,8.351209570958556538e-02,8.550000000000000000e+01
1.428314585308202656e+00,8.211698788208206257e-02,8.700000000000000000e+01
1.514738371118132143e+00,8.143087591777538325e-02,8.500000000000000000e+01
1.430060760799721553e+00,8.219923176385771080e-02,8.600000000000000000e+01
1.471754748743651975e+00,8.310570868968622515e-02,8.750000000000000000e+01
1.486869014498756414e+00,7.723965320052708639e-02,8.700000000000000000e+01
1.489595712830423135e+00,7.851392471249730998e-02,8.600000000000000000e+01
1.425261621857377481e+00,8.399989656757342327e-02,8.450000000000000000e+01
1.456740402791310451e+00,7.762327942071418907e-02,8.450000000000000000e+01
1.568367166296669168e+00,8.437065643924322733e-02,8.550000000000000000e+01
1.478457725357978259e+00,7.978837469668687010e-02,8.600000000000000000e+01
1.292760025705187665e+00,7.988168432344176784e-02,8.450000000000000000e+01
1.581556340289506535e+00,8.696744122995810067e-02,8.400000000000000000e+01
1.418037849786196958e+00,7.538576851247502653e-02,8.550000000000000000e+01
1.563600493702083760e+00,7.548042572301275066e-02,8.650000000000000000e+01
1.423000009506836916e+00,8.366169291696225196e-02,8.600000000000000000e+01
1.416492317993057970e+00,7.631868671236963220e-02,8.800000000000000000e+01
1.582161007976040645e+00,7.685021401586283885e-02,8.650000000000000000e+01
1.461754055840376099e+00,7.654468668019567823e-02,8.600000000000000000e+01
1.446473341591932860e+00,8.137454218925511962e-02,8.450000000000000000e+01
1.422677827717538701e+00,8.894343820256522815e-02,8.600000000000000000e+01
1.388235766185490272e+00,8.553322114646298713e-02,8.600000000000000000e+01
1.441386039735395919e+00,8.133249158880896668e-02,8.550000000000000000e+01
1.369771364292193372e+00,8.086821281191219901e-02,8.750000000000000000e+01
1.338717707065558260e+00,8.040053982455711012e-02,8.650000000000000000e+01
1.392352297732598831e+00,7.636747482926359298e-02,8.600000000000000000e+01
1.418784571222382107e+00,8.898419144494836008e-02,8.550000000000000000e+01
1.453038020157812804e+00,8.517223670565959859e-02,8.500000000000000000e+01
1.461268256805375643e+00,8.234482549141265706e-02,8.500000000000000000e+01
